"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
33001,"03-Nov-22",37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,238,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33002,"03-Nov-22",33,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,410,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33003,"03-Nov-22",47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,472,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33004,"03-Nov-22",35,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,mon,83,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33005,"03-Nov-22",30,technician,single,professional.course,no,yes,no,cellular,may,mon,254,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33006,"03-Nov-22",33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33007,"03-Nov-22",50,services,married,high.school,unknown,no,no,cellular,may,mon,204,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33008,"03-Nov-22",37,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,102,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33009,"03-Nov-22",37,housemaid,divorced,basic.9y,unknown,yes,no,telephone,may,mon,226,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33010,"03-Nov-22",55,self-employed,married,university.degree,unknown,no,no,cellular,may,mon,217,3,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33011,"03-Nov-22",49,blue-collar,single,high.school,no,yes,yes,cellular,may,mon,217,6,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33012,"03-Nov-22",30,entrepreneur,married,basic.6y,unknown,yes,no,cellular,may,mon,379,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33013,"03-Nov-22",44,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,145,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33014,"03-Nov-22",27,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,74,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33015,"03-Nov-22",35,technician,single,university.degree,no,yes,no,cellular,may,mon,271,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33016,"03-Nov-22",31,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,0,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33017,"03-Nov-22",29,admin.,single,basic.9y,no,yes,no,cellular,may,mon,258,4,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33018,"03-Nov-22",33,services,married,basic.9y,no,unknown,unknown,cellular,may,mon,180,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33019,"03-Nov-22",36,technician,single,professional.course,no,yes,no,cellular,may,mon,196,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33020,"03-Nov-22",29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,135,2,999,2,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33021,"03-Nov-22",25,blue-collar,single,high.school,unknown,yes,no,telephone,may,mon,300,3,999,2,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33022,"03-Nov-22",42,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,347,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33023,"03-Nov-22",47,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,1001,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33024,"03-Nov-22",44,technician,married,professional.course,no,no,no,cellular,may,mon,72,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33025,"03-Nov-22",34,blue-collar,single,university.degree,unknown,yes,no,cellular,may,mon,498,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
