"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
6001,"07-Oct-22",42,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,99,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6002,"07-Oct-22",49,technician,married,professional.course,no,yes,no,telephone,may,tue,340,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6003,"07-Oct-22",49,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,tue,47,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6004,"07-Oct-22",40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,182,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6005,"07-Oct-22",39,housemaid,married,university.degree,no,yes,no,telephone,may,tue,260,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6006,"07-Oct-22",31,admin.,single,high.school,no,no,no,telephone,may,tue,35,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6007,"07-Oct-22",46,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,121,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6008,"07-Oct-22",44,management,married,university.degree,no,yes,no,telephone,may,tue,143,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6009,"07-Oct-22",33,blue-collar,single,basic.6y,no,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6010,"07-Oct-22",35,technician,married,professional.course,no,yes,yes,telephone,may,tue,207,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6011,"07-Oct-22",38,unemployed,single,high.school,no,yes,no,telephone,may,tue,597,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6012,"07-Oct-22",33,services,married,high.school,no,yes,yes,telephone,may,tue,274,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6013,"07-Oct-22",41,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,420,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6014,"07-Oct-22",34,technician,divorced,professional.course,no,unknown,unknown,telephone,may,tue,532,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6015,"07-Oct-22",32,blue-collar,married,professional.course,unknown,yes,no,telephone,may,tue,128,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6016,"07-Oct-22",35,entrepreneur,married,high.school,no,no,no,telephone,may,tue,62,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6017,"07-Oct-22",24,services,single,high.school,no,no,no,telephone,may,tue,185,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6018,"07-Oct-22",25,admin.,married,high.school,no,yes,yes,telephone,may,tue,275,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6019,"07-Oct-22",34,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,740,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,yes
6020,"07-Oct-22",34,technician,married,university.degree,no,no,no,telephone,may,tue,111,10,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6021,"07-Oct-22",31,admin.,divorced,high.school,no,no,no,telephone,may,tue,271,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6022,"07-Oct-22",38,management,married,high.school,no,no,no,telephone,may,tue,776,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6023,"07-Oct-22",26,admin.,single,university.degree,no,no,no,telephone,may,tue,90,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6024,"07-Oct-22",34,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,299,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6025,"07-Oct-22",35,services,married,basic.9y,unknown,yes,no,telephone,may,tue,181,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6026,"07-Oct-22",29,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,330,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6027,"07-Oct-22",51,blue-collar,divorced,basic.6y,unknown,no,no,telephone,may,tue,518,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6028,"07-Oct-22",50,housemaid,married,basic.4y,no,no,no,telephone,may,tue,243,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6029,"07-Oct-22",44,technician,divorced,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6030,"07-Oct-22",27,technician,single,professional.course,no,no,no,telephone,may,tue,148,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6031,"07-Oct-22",34,services,married,high.school,no,no,no,telephone,may,tue,514,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6032,"07-Oct-22",44,technician,divorced,basic.9y,unknown,yes,yes,telephone,may,tue,388,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6033,"07-Oct-22",43,management,married,basic.4y,no,yes,no,telephone,may,tue,224,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6034,"07-Oct-22",37,unemployed,married,professional.course,no,no,no,telephone,may,tue,118,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6035,"07-Oct-22",45,services,married,basic.9y,no,no,no,telephone,may,tue,255,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6036,"07-Oct-22",30,technician,single,professional.course,no,no,no,telephone,may,tue,70,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
6037,"07-Oct-22",43,entrepreneur,married,basic.4y,no,yes,no,telephone,may,tue,296,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 857",5191,no
