"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
34001,"04-Nov-22",58,retired,married,university.degree,no,no,no,cellular,may,wed,109,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34002,"04-Nov-22",35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,622,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34003,"04-Nov-22",29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1966,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34004,"04-Nov-22",27,blue-collar,married,university.degree,no,no,yes,cellular,may,wed,131,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34005,"04-Nov-22",49,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,140,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34006,"04-Nov-22",34,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,281,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34007,"04-Nov-22",40,technician,married,basic.6y,no,yes,no,cellular,may,wed,156,5,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34008,"04-Nov-22",45,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,161,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34009,"04-Nov-22",33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,44,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34010,"04-Nov-22",32,technician,single,high.school,no,yes,no,cellular,may,wed,240,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34011,"04-Nov-22",42,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,172,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34012,"04-Nov-22",36,technician,married,professional.course,no,no,no,cellular,may,wed,127,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34013,"04-Nov-22",49,management,single,professional.course,no,no,no,cellular,may,wed,248,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34014,"04-Nov-22",39,technician,single,professional.course,no,yes,no,cellular,may,wed,115,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34015,"04-Nov-22",26,admin.,single,high.school,no,yes,no,cellular,may,wed,38,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34016,"04-Nov-22",42,services,married,basic.9y,no,yes,no,cellular,may,wed,201,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34017,"04-Nov-22",42,technician,single,professional.course,no,no,no,cellular,may,wed,341,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34018,"04-Nov-22",34,admin.,married,basic.6y,no,yes,no,cellular,may,wed,298,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34019,"04-Nov-22",41,services,married,high.school,no,yes,no,cellular,may,wed,314,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34020,"04-Nov-22",23,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,52,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34021,"04-Nov-22",23,services,married,high.school,no,yes,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34022,"04-Nov-22",53,blue-collar,divorced,unknown,no,no,no,cellular,may,wed,390,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34023,"04-Nov-22",49,unemployed,married,basic.4y,unknown,yes,no,cellular,may,wed,804,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34024,"04-Nov-22",24,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,417,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34025,"04-Nov-22",42,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,361,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34026,"04-Nov-22",51,blue-collar,married,high.school,no,yes,no,cellular,may,wed,809,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,yes
34027,"04-Nov-22",31,blue-collar,divorced,high.school,no,no,no,cellular,may,wed,156,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34028,"04-Nov-22",31,admin.,single,university.degree,no,yes,no,cellular,may,wed,44,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34029,"04-Nov-22",30,admin.,married,high.school,no,no,no,cellular,may,wed,166,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34030,"04-Nov-22",41,services,married,high.school,no,yes,no,cellular,may,wed,58,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34031,"04-Nov-22",40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,76,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34032,"04-Nov-22",39,blue-collar,married,high.school,no,yes,yes,cellular,may,wed,312,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34033,"04-Nov-22",39,blue-collar,married,high.school,no,yes,no,cellular,may,wed,298,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34034,"04-Nov-22",39,retired,single,basic.6y,unknown,yes,no,cellular,may,wed,466,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34035,"04-Nov-22",31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,829,1,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,yes
34036,"04-Nov-22",37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,291,8,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34037,"04-Nov-22",33,admin.,single,university.degree,no,yes,no,cellular,may,wed,484,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34038,"04-Nov-22",35,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,204,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34039,"04-Nov-22",28,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,169,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34040,"04-Nov-22",24,admin.,single,high.school,no,yes,no,cellular,may,wed,437,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34041,"04-Nov-22",34,unemployed,single,high.school,no,yes,no,cellular,may,wed,937,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34042,"04-Nov-22",31,blue-collar,single,basic.9y,no,no,yes,cellular,may,wed,37,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34043,"04-Nov-22",38,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,193,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34044,"04-Nov-22",29,admin.,single,high.school,no,no,no,cellular,may,wed,230,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34045,"04-Nov-22",49,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,204,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34046,"04-Nov-22",35,admin.,married,high.school,no,yes,no,cellular,may,wed,163,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34047,"04-Nov-22",58,management,married,basic.6y,unknown,no,no,cellular,may,wed,159,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34048,"04-Nov-22",34,unemployed,single,high.school,no,yes,no,cellular,may,wed,1970,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34049,"04-Nov-22",32,blue-collar,single,high.school,no,no,yes,cellular,may,wed,358,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34050,"04-Nov-22",34,admin.,single,high.school,no,yes,no,cellular,may,wed,195,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34051,"04-Nov-22",34,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,1302,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34052,"04-Nov-22",31,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,96,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34053,"04-Nov-22",44,blue-collar,divorced,basic.4y,no,no,no,cellular,may,wed,154,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34054,"04-Nov-22",51,self-employed,married,basic.9y,no,no,no,telephone,may,wed,246,2,12,1,success,-1.8,"92 893",-46.2,"1 281",5099,no
34055,"04-Nov-22",30,student,single,university.degree,unknown,yes,yes,cellular,may,wed,122,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34056,"04-Nov-22",42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,276,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34057,"04-Nov-22",33,admin.,single,university.degree,no,no,no,cellular,may,wed,151,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34058,"04-Nov-22",35,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,297,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34059,"04-Nov-22",31,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,wed,119,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34060,"04-Nov-22",38,management,married,university.degree,no,yes,no,cellular,may,wed,172,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34061,"04-Nov-22",33,management,married,university.degree,no,yes,yes,cellular,may,wed,74,3,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34062,"04-Nov-22",51,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,187,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34063,"04-Nov-22",36,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,141,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34064,"04-Nov-22",35,technician,married,professional.course,no,no,no,cellular,may,wed,124,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34065,"04-Nov-22",41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,186,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34066,"04-Nov-22",38,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1975,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34067,"04-Nov-22",29,services,single,basic.6y,no,yes,yes,cellular,may,wed,252,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34068,"04-Nov-22",32,services,single,high.school,no,no,no,cellular,may,wed,248,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34069,"04-Nov-22",33,admin.,married,high.school,no,yes,yes,cellular,may,wed,85,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34070,"04-Nov-22",39,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,199,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34071,"04-Nov-22",38,self-employed,married,basic.9y,no,no,yes,cellular,may,wed,482,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,yes
34072,"04-Nov-22",30,technician,married,basic.9y,no,no,no,cellular,may,wed,226,4,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34073,"04-Nov-22",29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,98,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34074,"04-Nov-22",33,admin.,single,university.degree,no,yes,no,cellular,may,wed,358,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34075,"04-Nov-22",37,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,158,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34076,"04-Nov-22",49,admin.,married,university.degree,no,yes,yes,cellular,may,wed,194,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34077,"04-Nov-22",34,self-employed,single,university.degree,no,no,no,cellular,may,wed,340,2,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34078,"04-Nov-22",40,blue-collar,single,basic.9y,no,yes,yes,telephone,may,wed,325,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34079,"04-Nov-22",47,blue-collar,single,basic.6y,unknown,no,no,cellular,may,wed,408,2,999,2,failure,-1.8,"92 893",-46.2,"1 281",5099,no
34080,"04-Nov-22",48,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,88,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 281",5099,no
34081,"04-Nov-22",34,management,married,university.degree,no,no,no,cellular,may,wed,323,3,999,1,failure,-1.8,"92 893",-46.2,"1 281",5099,no
