"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
10001,"11-Oct-22",28,admin.,single,university.degree,no,no,no,telephone,jun,wed,203,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10002,"11-Oct-22",30,services,married,high.school,no,yes,no,telephone,jun,wed,138,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10003,"11-Oct-22",25,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,107,19,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10004,"11-Oct-22",45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,409,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10005,"11-Oct-22",40,admin.,single,university.degree,no,no,yes,telephone,jun,wed,48,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10006,"11-Oct-22",37,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,83,10,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10007,"11-Oct-22",45,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,199,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10008,"11-Oct-22",49,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,wed,122,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10009,"11-Oct-22",42,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,218,7,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10010,"11-Oct-22",35,admin.,single,high.school,unknown,yes,no,telephone,jun,wed,93,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10011,"11-Oct-22",50,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,222,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10012,"11-Oct-22",56,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,378,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10013,"11-Oct-22",43,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,93,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10014,"11-Oct-22",35,management,single,unknown,no,unknown,unknown,telephone,jun,wed,514,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10015,"11-Oct-22",53,unknown,married,high.school,unknown,no,no,telephone,jun,wed,89,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10016,"11-Oct-22",30,self-employed,single,university.degree,no,no,no,telephone,jun,wed,58,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10017,"11-Oct-22",32,entrepreneur,married,high.school,unknown,no,no,telephone,jun,wed,850,8,999,0,nonexistent,1.4,"94 465",-41.8,"4 959",5228,no
10018,"11-Oct-22",32,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,307,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10019,"11-Oct-22",40,admin.,married,high.school,unknown,no,no,telephone,jun,thu,89,6,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10020,"11-Oct-22",38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,71,12,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10021,"11-Oct-22",54,housemaid,divorced,unknown,no,yes,no,telephone,jun,thu,52,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10022,"11-Oct-22",59,technician,married,university.degree,no,no,no,telephone,jun,thu,136,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10023,"11-Oct-22",45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,542,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10024,"11-Oct-22",40,admin.,married,university.degree,no,no,no,telephone,jun,thu,265,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10025,"11-Oct-22",27,student,single,high.school,no,yes,no,telephone,jun,thu,84,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10026,"11-Oct-22",55,retired,divorced,high.school,no,no,no,telephone,jun,thu,410,16,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10027,"11-Oct-22",37,admin.,single,university.degree,no,yes,no,telephone,jun,thu,93,8,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10028,"11-Oct-22",53,technician,married,unknown,no,yes,no,telephone,jun,thu,134,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10029,"11-Oct-22",56,management,married,university.degree,no,no,no,telephone,jun,thu,403,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10030,"11-Oct-22",39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,36,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10031,"11-Oct-22",29,services,married,high.school,no,yes,no,telephone,jun,thu,109,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10032,"11-Oct-22",30,student,single,basic.9y,no,no,no,telephone,jun,thu,90,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10033,"11-Oct-22",31,entrepreneur,married,high.school,no,yes,no,telephone,jun,thu,305,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10034,"11-Oct-22",42,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,135,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10035,"11-Oct-22",36,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,614,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,yes
10036,"11-Oct-22",38,admin.,married,university.degree,no,no,no,telephone,jun,thu,781,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10037,"11-Oct-22",43,technician,married,professional.course,no,no,no,telephone,jun,thu,112,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10038,"11-Oct-22",41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,337,22,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10039,"11-Oct-22",32,admin.,married,high.school,no,yes,no,telephone,jun,thu,423,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10040,"11-Oct-22",44,technician,married,professional.course,no,no,no,telephone,jun,thu,171,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10041,"11-Oct-22",39,admin.,single,high.school,no,no,no,telephone,jun,thu,110,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10042,"11-Oct-22",39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,138,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10043,"11-Oct-22",40,technician,married,high.school,no,yes,no,telephone,jun,thu,126,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
10044,"11-Oct-22",27,student,single,university.degree,no,no,yes,telephone,jun,thu,137,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 958",5228,no
