"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
36001,"06-Nov-22",32,admin.,married,university.degree,no,yes,no,cellular,may,tue,293,2,999,2,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36002,"06-Nov-22",65,retired,married,unknown,no,no,no,cellular,may,tue,318,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36003,"06-Nov-22",30,housemaid,married,high.school,no,yes,no,cellular,may,tue,84,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36004,"06-Nov-22",31,admin.,married,university.degree,no,yes,no,cellular,may,tue,309,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36005,"06-Nov-22",34,admin.,married,university.degree,no,no,no,cellular,may,tue,111,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36006,"06-Nov-22",38,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,119,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36007,"06-Nov-22",31,admin.,married,university.degree,no,yes,no,cellular,may,tue,1078,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36008,"06-Nov-22",35,admin.,married,high.school,no,yes,no,cellular,may,tue,159,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36009,"06-Nov-22",58,management,married,university.degree,no,yes,no,cellular,may,tue,640,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36010,"06-Nov-22",39,admin.,married,high.school,no,no,no,cellular,may,tue,109,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36011,"06-Nov-22",33,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,482,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36012,"06-Nov-22",39,admin.,married,high.school,no,yes,no,cellular,may,tue,217,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36013,"06-Nov-22",39,admin.,married,high.school,no,yes,no,cellular,may,tue,71,5,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36014,"06-Nov-22",27,student,single,high.school,no,yes,yes,cellular,may,tue,91,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36015,"06-Nov-22",36,admin.,single,university.degree,no,yes,no,cellular,may,tue,260,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36016,"06-Nov-22",40,student,single,high.school,no,yes,no,cellular,may,tue,333,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36017,"06-Nov-22",55,retired,married,high.school,no,yes,no,cellular,may,tue,228,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36018,"06-Nov-22",55,retired,married,high.school,no,no,no,cellular,may,tue,256,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36019,"06-Nov-22",51,retired,married,high.school,no,yes,no,cellular,may,tue,302,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36020,"06-Nov-22",61,unknown,single,basic.4y,no,yes,yes,cellular,may,tue,131,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36021,"06-Nov-22",61,unknown,single,basic.4y,no,yes,no,cellular,may,tue,154,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36022,"06-Nov-22",25,admin.,single,university.degree,no,yes,yes,cellular,may,tue,500,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36023,"06-Nov-22",35,admin.,married,high.school,no,no,no,cellular,may,tue,172,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36024,"06-Nov-22",61,unknown,single,basic.4y,no,yes,no,cellular,may,tue,574,1,3,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36025,"06-Nov-22",55,housemaid,married,professional.course,no,yes,no,telephone,may,tue,137,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36026,"06-Nov-22",29,admin.,single,university.degree,no,yes,no,cellular,may,tue,244,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36027,"06-Nov-22",27,admin.,single,university.degree,no,no,no,cellular,may,tue,134,1,3,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36028,"06-Nov-22",29,self-employed,married,university.degree,no,no,no,cellular,may,tue,376,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36029,"06-Nov-22",31,technician,single,university.degree,no,no,no,cellular,may,tue,911,1,2,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36030,"06-Nov-22",24,technician,single,professional.course,no,no,no,telephone,may,tue,240,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36031,"06-Nov-22",35,admin.,married,high.school,no,no,no,telephone,may,tue,122,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36032,"06-Nov-22",45,admin.,divorced,university.degree,no,no,no,cellular,may,tue,167,1,9,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36033,"06-Nov-22",45,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,351,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36034,"06-Nov-22",33,admin.,married,university.degree,no,yes,no,cellular,may,tue,165,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,yes
36035,"06-Nov-22",28,technician,single,university.degree,no,yes,no,cellular,may,tue,326,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36036,"06-Nov-22",28,unemployed,single,high.school,no,no,yes,cellular,may,tue,58,1,3,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36037,"06-Nov-22",55,entrepreneur,married,professional.course,no,yes,no,cellular,may,tue,56,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36038,"06-Nov-22",31,technician,single,university.degree,no,yes,no,cellular,may,tue,145,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36039,"06-Nov-22",31,admin.,married,high.school,no,yes,no,cellular,may,tue,208,2,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,yes
36040,"06-Nov-22",29,self-employed,married,university.degree,no,no,no,cellular,may,tue,94,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36041,"06-Nov-22",35,management,single,university.degree,no,no,no,cellular,may,tue,68,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36042,"06-Nov-22",34,admin.,single,university.degree,no,no,no,cellular,may,tue,171,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36043,"06-Nov-22",53,technician,married,professional.course,unknown,yes,no,cellular,may,tue,103,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36044,"06-Nov-22",28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,3509,2,3,2,success,-1.8,"92 893",-46.2,"1 266",5099,no
36045,"06-Nov-22",54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,81,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36046,"06-Nov-22",59,retired,married,basic.4y,no,no,no,cellular,may,tue,128,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36047,"06-Nov-22",22,student,single,high.school,no,no,no,cellular,may,tue,304,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36048,"06-Nov-22",36,admin.,married,professional.course,no,no,no,cellular,may,tue,55,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36049,"06-Nov-22",33,admin.,divorced,university.degree,no,no,no,cellular,may,tue,140,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36050,"06-Nov-22",36,services,married,high.school,no,yes,no,cellular,may,tue,83,1,1,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36051,"06-Nov-22",37,entrepreneur,single,basic.9y,no,yes,no,cellular,may,tue,222,1,2,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36052,"06-Nov-22",36,services,married,high.school,no,yes,no,cellular,may,tue,145,1,999,2,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36053,"06-Nov-22",36,admin.,married,high.school,no,no,no,telephone,may,tue,1346,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36054,"06-Nov-22",28,admin.,single,university.degree,no,no,no,cellular,may,tue,118,1,999,2,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36055,"06-Nov-22",42,admin.,married,university.degree,no,no,no,cellular,may,tue,85,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36056,"06-Nov-22",42,admin.,married,university.degree,no,yes,no,cellular,may,tue,251,1,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36057,"06-Nov-22",31,technician,single,university.degree,no,yes,yes,cellular,may,tue,69,1,3,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
36058,"06-Nov-22",22,student,single,high.school,no,no,no,cellular,may,tue,245,2,999,2,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36059,"06-Nov-22",33,admin.,single,high.school,no,yes,no,cellular,may,tue,135,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36060,"06-Nov-22",29,admin.,single,university.degree,no,yes,no,cellular,may,tue,88,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36061,"06-Nov-22",33,admin.,single,university.degree,no,yes,no,cellular,may,tue,125,1,999,2,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36062,"06-Nov-22",25,admin.,single,university.degree,no,yes,no,cellular,may,tue,228,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36063,"06-Nov-22",22,student,single,high.school,no,yes,yes,cellular,may,tue,131,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36064,"06-Nov-22",28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,390,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,yes
36065,"06-Nov-22",42,services,married,high.school,no,yes,no,cellular,may,tue,132,6,999,1,failure,-1.8,"92 893",-46.2,"1 266",5099,no
36066,"06-Nov-22",28,admin.,single,university.degree,no,yes,no,cellular,may,tue,187,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 266",5099,no
36067,"06-Nov-22",27,services,married,university.degree,no,yes,no,cellular,may,tue,139,1,1,1,success,-1.8,"92 893",-46.2,"1 266",5099,no
