"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
15001,"16-Oct-22",34,entrepreneur,married,professional.course,no,yes,no,cellular,jul,thu,109,4,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15002,"16-Oct-22",30,admin.,married,basic.6y,no,yes,no,cellular,jul,thu,397,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15003,"16-Oct-22",38,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,69,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15004,"16-Oct-22",36,blue-collar,married,basic.9y,unknown,yes,no,telephone,jul,thu,264,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15005,"16-Oct-22",29,admin.,married,high.school,no,no,no,cellular,jul,thu,48,7,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15006,"16-Oct-22",44,technician,single,professional.course,no,yes,no,cellular,jul,thu,90,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15007,"16-Oct-22",28,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,72,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15008,"16-Oct-22",34,entrepreneur,married,professional.course,no,yes,no,cellular,jul,thu,94,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15009,"16-Oct-22",41,technician,married,professional.course,no,yes,yes,cellular,jul,thu,539,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15010,"16-Oct-22",32,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,317,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15011,"16-Oct-22",24,services,single,high.school,no,no,no,cellular,jul,thu,1150,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,yes
15012,"16-Oct-22",25,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,144,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15013,"16-Oct-22",26,services,single,high.school,no,no,yes,cellular,jul,thu,126,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15014,"16-Oct-22",42,services,married,high.school,no,yes,yes,cellular,jul,thu,302,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15015,"16-Oct-22",44,technician,single,professional.course,no,yes,yes,cellular,jul,thu,123,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15016,"16-Oct-22",47,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,114,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15017,"16-Oct-22",25,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,235,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15018,"16-Oct-22",35,entrepreneur,single,university.degree,no,no,no,cellular,jul,thu,196,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15019,"16-Oct-22",35,unemployed,married,high.school,no,no,yes,telephone,jul,thu,84,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
15020,"16-Oct-22",26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,106,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 958",5228,no
