"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
17001,"18-Oct-22",43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,732,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17002,"18-Oct-22",47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,303,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17003,"18-Oct-22",30,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,553,6,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17004,"18-Oct-22",50,management,married,high.school,unknown,yes,no,cellular,jul,thu,90,6,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17005,"18-Oct-22",38,technician,divorced,university.degree,no,yes,no,cellular,jul,thu,137,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17006,"18-Oct-22",54,technician,married,professional.course,no,no,yes,cellular,jul,thu,268,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17007,"18-Oct-22",47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,828,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17008,"18-Oct-22",35,services,single,basic.9y,no,yes,no,cellular,jul,thu,136,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17009,"18-Oct-22",33,admin.,married,university.degree,no,no,no,cellular,jul,thu,180,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17010,"18-Oct-22",45,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,367,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,yes
17011,"18-Oct-22",38,admin.,single,university.degree,no,yes,yes,cellular,jul,thu,513,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17012,"18-Oct-22",48,admin.,married,basic.9y,no,yes,no,cellular,jul,thu,347,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17013,"18-Oct-22",57,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,1173,4,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17014,"18-Oct-22",41,entrepreneur,single,high.school,no,yes,no,telephone,jul,thu,153,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17015,"18-Oct-22",57,admin.,married,university.degree,no,yes,no,cellular,jul,thu,73,10,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17016,"18-Oct-22",56,unemployed,married,unknown,no,no,no,telephone,jul,thu,626,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17017,"18-Oct-22",35,services,single,basic.9y,no,yes,no,cellular,jul,thu,123,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17018,"18-Oct-22",35,technician,married,professional.course,no,yes,yes,cellular,jul,thu,77,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17019,"18-Oct-22",28,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,263,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17020,"18-Oct-22",34,technician,divorced,university.degree,no,no,no,cellular,jul,thu,91,10,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17021,"18-Oct-22",54,retired,single,high.school,no,yes,no,cellular,jul,thu,577,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17022,"18-Oct-22",47,technician,divorced,high.school,no,no,yes,cellular,jul,thu,417,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17023,"18-Oct-22",47,technician,divorced,high.school,no,no,no,telephone,jul,thu,393,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17024,"18-Oct-22",55,unknown,married,basic.4y,no,yes,no,cellular,jul,thu,633,7,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17025,"18-Oct-22",53,self-employed,married,university.degree,no,no,no,cellular,jul,thu,568,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17026,"18-Oct-22",25,technician,divorced,high.school,no,yes,no,cellular,jul,thu,237,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17027,"18-Oct-22",49,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,180,19,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17028,"18-Oct-22",34,management,single,university.degree,no,no,no,cellular,jul,thu,257,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17029,"18-Oct-22",50,unemployed,married,professional.course,unknown,no,no,cellular,jul,thu,144,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
17030,"18-Oct-22",52,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,212,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
