"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
18001,"19-Oct-22",60,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,105,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18002,"19-Oct-22",44,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,334,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18003,"19-Oct-22",53,housemaid,married,basic.4y,unknown,no,yes,cellular,jul,wed,68,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18004,"19-Oct-22",53,management,single,professional.course,unknown,no,no,cellular,jul,wed,76,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18005,"19-Oct-22",46,admin.,married,university.degree,no,yes,no,cellular,jul,wed,28,11,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18006,"19-Oct-22",45,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,wed,458,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18007,"19-Oct-22",26,services,single,high.school,no,yes,no,cellular,jul,wed,142,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18008,"19-Oct-22",42,admin.,married,high.school,no,no,no,cellular,jul,wed,189,6,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18009,"19-Oct-22",29,blue-collar,married,high.school,no,yes,yes,cellular,jul,wed,70,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18010,"19-Oct-22",40,unemployed,divorced,university.degree,no,yes,no,cellular,jul,wed,18,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18011,"19-Oct-22",45,technician,married,professional.course,no,no,no,cellular,jul,wed,158,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18012,"19-Oct-22",39,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,59,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18013,"19-Oct-22",32,services,single,basic.9y,no,yes,no,cellular,jul,wed,31,20,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18014,"19-Oct-22",39,admin.,single,university.degree,no,yes,no,cellular,jul,wed,150,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18015,"19-Oct-22",56,retired,married,basic.6y,no,yes,no,telephone,jul,wed,90,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18016,"19-Oct-22",39,admin.,single,university.degree,no,yes,no,cellular,jul,wed,258,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18017,"19-Oct-22",37,admin.,single,university.degree,no,yes,no,cellular,jul,wed,305,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18018,"19-Oct-22",47,services,divorced,basic.4y,unknown,no,no,cellular,jul,wed,67,6,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18019,"19-Oct-22",39,admin.,married,high.school,no,yes,no,telephone,jul,wed,128,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18020,"19-Oct-22",50,services,single,high.school,no,yes,no,cellular,jul,wed,99,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18021,"19-Oct-22",49,admin.,divorced,basic.9y,no,no,no,cellular,jul,wed,39,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18022,"19-Oct-22",49,admin.,divorced,basic.9y,no,yes,no,cellular,jul,wed,70,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18023,"19-Oct-22",32,admin.,married,university.degree,no,no,yes,cellular,jul,wed,112,8,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18024,"19-Oct-22",25,services,single,high.school,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18025,"19-Oct-22",41,student,married,unknown,unknown,yes,yes,cellular,jul,wed,69,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18026,"19-Oct-22",56,retired,married,basic.6y,no,no,no,cellular,jul,wed,120,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18027,"19-Oct-22",59,retired,married,high.school,unknown,yes,no,cellular,jul,wed,81,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18028,"19-Oct-22",50,services,divorced,basic.6y,no,no,yes,cellular,jul,wed,684,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,yes
18029,"19-Oct-22",37,admin.,single,university.degree,no,no,yes,cellular,jul,wed,312,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18030,"19-Oct-22",33,technician,married,university.degree,no,yes,yes,telephone,jul,wed,89,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18031,"19-Oct-22",49,services,married,high.school,unknown,yes,yes,cellular,jul,wed,42,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18032,"19-Oct-22",25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,843,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,yes
18033,"19-Oct-22",38,technician,married,university.degree,no,yes,yes,cellular,jul,wed,150,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18034,"19-Oct-22",38,admin.,single,university.degree,no,yes,no,cellular,jul,wed,834,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18035,"19-Oct-22",58,technician,married,basic.9y,no,yes,no,cellular,jul,wed,528,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18036,"19-Oct-22",58,technician,married,basic.9y,no,no,no,cellular,jul,wed,516,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18037,"19-Oct-22",44,services,married,high.school,unknown,yes,no,cellular,jul,wed,86,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18038,"19-Oct-22",46,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,129,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18039,"19-Oct-22",46,services,divorced,high.school,no,yes,no,cellular,jul,wed,652,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
18040,"19-Oct-22",40,housemaid,married,basic.6y,no,yes,no,cellular,jul,wed,102,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 963",5228,no
