"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
29001,"30-Oct-22",48,admin.,single,university.degree,no,yes,no,cellular,apr,fri,237,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29002,"30-Oct-22",47,admin.,married,high.school,unknown,no,yes,cellular,apr,fri,517,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29003,"30-Oct-22",42,management,married,university.degree,unknown,no,no,cellular,apr,fri,981,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29004,"30-Oct-22",32,retired,married,basic.4y,no,yes,no,cellular,apr,fri,531,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29005,"30-Oct-22",36,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,158,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29006,"30-Oct-22",45,blue-collar,married,unknown,no,no,no,cellular,apr,fri,106,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29007,"30-Oct-22",49,management,married,university.degree,no,yes,no,cellular,apr,fri,58,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29008,"30-Oct-22",53,admin.,single,basic.6y,unknown,no,yes,cellular,apr,fri,351,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29009,"30-Oct-22",36,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,299,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29010,"30-Oct-22",41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,69,1,999,1,failure,-1.8,"93 075",-47.1,"1 405",5099,no
29011,"30-Oct-22",44,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,fri,418,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29012,"30-Oct-22",41,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,351,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29013,"30-Oct-22",41,admin.,divorced,high.school,no,no,no,cellular,apr,fri,471,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29014,"30-Oct-22",32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,47,1,999,1,failure,-1.8,"93 075",-47.1,"1 405",5099,no
29015,"30-Oct-22",42,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,fri,264,1,999,1,failure,-1.8,"93 075",-47.1,"1 405",5099,no
29016,"30-Oct-22",42,admin.,divorced,high.school,no,yes,yes,cellular,apr,fri,57,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29017,"30-Oct-22",47,technician,married,professional.course,unknown,yes,no,cellular,apr,fri,53,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
29018,"30-Oct-22",34,admin.,single,high.school,no,yes,no,cellular,apr,fri,183,1,999,1,failure,-1.8,"93 075",-47.1,"1 405",5099,no
29019,"30-Oct-22",40,blue-collar,single,basic.6y,unknown,no,no,cellular,apr,fri,139,1,999,1,failure,-1.8,"93 075",-47.1,"1 405",5099,no
29020,"30-Oct-22",24,services,single,high.school,no,yes,no,cellular,apr,fri,515,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 405",5099,no
