"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
25001,"26-Oct-22",30,admin.,single,university.degree,no,yes,no,cellular,nov,tue,288,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25002,"26-Oct-22",35,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,220,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25003,"26-Oct-22",32,technician,single,university.degree,no,no,no,cellular,nov,tue,77,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25004,"26-Oct-22",52,management,married,basic.6y,no,yes,no,cellular,nov,tue,97,3,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25005,"26-Oct-22",51,admin.,married,high.school,no,no,yes,cellular,nov,tue,118,2,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25006,"26-Oct-22",46,technician,married,basic.9y,no,no,no,cellular,nov,tue,530,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25007,"26-Oct-22",32,management,married,university.degree,no,yes,no,cellular,nov,tue,118,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25008,"26-Oct-22",53,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,69,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25009,"26-Oct-22",32,services,married,high.school,no,no,no,cellular,nov,tue,91,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25010,"26-Oct-22",35,management,single,high.school,no,yes,no,cellular,nov,tue,52,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25011,"26-Oct-22",46,technician,married,basic.9y,no,yes,no,cellular,nov,tue,226,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25012,"26-Oct-22",53,admin.,divorced,university.degree,no,no,yes,cellular,nov,tue,172,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25013,"26-Oct-22",34,services,married,high.school,no,yes,no,cellular,nov,tue,78,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25014,"26-Oct-22",38,admin.,single,high.school,no,yes,no,cellular,nov,tue,90,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25015,"26-Oct-22",33,technician,divorced,high.school,no,no,no,cellular,nov,tue,70,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25016,"26-Oct-22",46,technician,married,professional.course,no,yes,no,telephone,nov,tue,103,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25017,"26-Oct-22",37,entrepreneur,single,university.degree,no,no,no,cellular,nov,tue,199,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25018,"26-Oct-22",40,technician,married,professional.course,no,yes,no,cellular,nov,tue,110,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25019,"26-Oct-22",30,admin.,married,high.school,no,yes,no,cellular,nov,tue,92,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25020,"26-Oct-22",29,technician,single,high.school,no,no,yes,cellular,nov,tue,206,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25021,"26-Oct-22",46,admin.,divorced,high.school,no,no,no,cellular,nov,tue,91,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25022,"26-Oct-22",57,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,48,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25023,"26-Oct-22",34,technician,married,university.degree,no,no,no,cellular,nov,tue,131,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25024,"26-Oct-22",45,technician,married,high.school,no,yes,no,cellular,nov,tue,79,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25025,"26-Oct-22",41,self-employed,divorced,university.degree,no,no,no,cellular,nov,tue,349,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25026,"26-Oct-22",30,management,single,high.school,no,no,yes,cellular,nov,tue,322,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25027,"26-Oct-22",56,management,married,university.degree,no,yes,no,cellular,nov,tue,125,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25028,"26-Oct-22",33,services,single,high.school,no,no,no,cellular,nov,tue,105,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25029,"26-Oct-22",39,management,married,high.school,no,no,no,cellular,nov,tue,328,2,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25030,"26-Oct-22",38,admin.,married,high.school,no,yes,no,cellular,nov,tue,67,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25031,"26-Oct-22",54,technician,married,university.degree,no,no,no,cellular,nov,tue,432,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25032,"26-Oct-22",38,entrepreneur,married,basic.4y,no,yes,yes,cellular,nov,tue,224,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25033,"26-Oct-22",31,management,single,high.school,no,no,no,cellular,nov,tue,74,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25034,"26-Oct-22",50,housemaid,married,basic.4y,no,no,no,cellular,nov,tue,109,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25035,"26-Oct-22",32,technician,single,professional.course,no,yes,yes,cellular,nov,tue,89,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25036,"26-Oct-22",56,admin.,married,professional.course,no,yes,no,cellular,nov,tue,124,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25037,"26-Oct-22",33,technician,single,basic.9y,no,no,no,telephone,nov,tue,117,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25038,"26-Oct-22",31,services,divorced,professional.course,no,yes,no,cellular,nov,tue,61,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25039,"26-Oct-22",58,retired,married,professional.course,no,yes,no,cellular,nov,tue,191,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25040,"26-Oct-22",33,admin.,single,high.school,unknown,yes,no,cellular,nov,tue,215,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25041,"26-Oct-22",31,services,divorced,professional.course,no,no,no,cellular,nov,tue,68,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25042,"26-Oct-22",31,technician,married,high.school,no,no,no,cellular,nov,tue,90,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25043,"26-Oct-22",31,technician,married,high.school,no,no,yes,cellular,nov,tue,67,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25044,"26-Oct-22",34,self-employed,married,basic.9y,no,yes,no,telephone,nov,tue,37,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25045,"26-Oct-22",49,technician,married,professional.course,no,no,no,cellular,nov,tue,267,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25046,"26-Oct-22",29,management,single,university.degree,no,no,yes,cellular,nov,tue,73,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25047,"26-Oct-22",38,management,married,university.degree,no,no,no,cellular,nov,tue,61,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25048,"26-Oct-22",53,management,married,university.degree,no,yes,yes,cellular,nov,tue,60,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25049,"26-Oct-22",29,management,single,university.degree,no,no,no,cellular,nov,tue,232,1,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25050,"26-Oct-22",41,admin.,single,high.school,no,no,no,cellular,nov,tue,143,3,999,1,failure,-0.1,"93.2",-42.0,"4 153",5195,no
25051,"26-Oct-22",52,services,married,high.school,no,yes,no,telephone,nov,tue,251,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25052,"26-Oct-22",58,retired,married,university.degree,no,yes,no,cellular,nov,tue,90,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25053,"26-Oct-22",29,technician,single,high.school,no,no,no,cellular,nov,tue,155,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25054,"26-Oct-22",31,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,65,1,4,1,success,-0.1,"93.2",-42.0,"4 153",5195,no
25055,"26-Oct-22",32,unemployed,married,university.degree,no,no,no,cellular,nov,tue,329,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25056,"26-Oct-22",49,admin.,single,unknown,unknown,no,no,cellular,nov,tue,74,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25057,"26-Oct-22",56,retired,married,basic.4y,no,no,no,cellular,nov,tue,130,3,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25058,"26-Oct-22",32,admin.,single,university.degree,no,no,no,cellular,nov,tue,398,2,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25059,"26-Oct-22",36,technician,single,university.degree,no,no,no,telephone,nov,tue,18,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25060,"26-Oct-22",29,management,single,university.degree,no,no,no,cellular,nov,tue,708,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
25061,"26-Oct-22",52,services,married,high.school,no,yes,no,cellular,nov,tue,655,1,999,0,nonexistent,-0.1,"93.2",-42.0,"4 153",5195,no
