"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
13001,"14-Oct-22",28,services,married,high.school,no,no,no,cellular,jul,tue,262,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13002,"14-Oct-22",32,technician,single,professional.course,no,no,no,cellular,jul,tue,52,5,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13003,"14-Oct-22",26,management,single,university.degree,no,no,no,cellular,jul,tue,517,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13004,"14-Oct-22",28,services,married,high.school,no,yes,no,telephone,jul,tue,71,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13005,"14-Oct-22",28,services,married,high.school,no,no,no,cellular,jul,tue,554,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13006,"14-Oct-22",28,services,married,high.school,no,no,no,cellular,jul,tue,96,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13007,"14-Oct-22",28,services,married,high.school,no,yes,no,cellular,jul,tue,59,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13008,"14-Oct-22",44,admin.,married,university.degree,no,yes,no,cellular,jul,tue,228,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13009,"14-Oct-22",31,self-employed,married,university.degree,no,yes,no,cellular,jul,tue,242,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13010,"14-Oct-22",57,admin.,married,basic.4y,unknown,yes,no,cellular,jul,tue,150,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13011,"14-Oct-22",33,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,154,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13012,"14-Oct-22",43,blue-collar,divorced,high.school,no,yes,no,cellular,jul,tue,658,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,yes
13013,"14-Oct-22",34,technician,single,university.degree,no,no,no,cellular,jul,tue,117,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13014,"14-Oct-22",47,technician,married,professional.course,unknown,yes,no,cellular,jul,tue,362,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13015,"14-Oct-22",28,services,married,high.school,no,yes,no,cellular,jul,tue,124,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13016,"14-Oct-22",32,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,145,12,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13017,"14-Oct-22",27,admin.,single,professional.course,no,yes,no,cellular,jul,tue,1061,4,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,yes
13018,"14-Oct-22",37,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,jul,tue,268,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13019,"14-Oct-22",38,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,237,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13020,"14-Oct-22",28,services,married,high.school,no,no,yes,cellular,jul,tue,378,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13021,"14-Oct-22",28,services,married,high.school,no,no,no,cellular,jul,tue,171,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13022,"14-Oct-22",28,services,married,high.school,no,yes,no,cellular,jul,tue,286,1,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13023,"14-Oct-22",26,blue-collar,single,professional.course,unknown,unknown,unknown,cellular,jul,tue,392,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13024,"14-Oct-22",36,admin.,married,university.degree,no,yes,no,cellular,jul,tue,218,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13025,"14-Oct-22",31,admin.,single,high.school,no,no,no,cellular,jul,tue,21,35,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13026,"14-Oct-22",33,blue-collar,single,basic.9y,no,no,no,telephone,jul,tue,116,2,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13027,"14-Oct-22",52,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,201,9,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13028,"14-Oct-22",30,services,married,high.school,no,yes,no,cellular,jul,tue,1344,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,yes
13029,"14-Oct-22",27,admin.,single,professional.course,no,yes,yes,cellular,jul,tue,520,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
13030,"14-Oct-22",28,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,137,3,999,0,nonexistent,1.4,"93 918",-42.7,"4 962",5228,no
