"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
19001,"20-Oct-22",47,entrepreneur,married,university.degree,no,no,no,cellular,aug,tue,487,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19002,"20-Oct-22",47,entrepreneur,married,university.degree,no,yes,no,cellular,aug,tue,641,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19003,"20-Oct-22",52,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,126,4,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19004,"20-Oct-22",50,admin.,married,high.school,no,no,yes,cellular,aug,tue,519,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19005,"20-Oct-22",53,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,76,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19006,"20-Oct-22",43,admin.,single,university.degree,no,yes,no,cellular,aug,tue,837,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19007,"20-Oct-22",57,retired,married,basic.6y,no,no,no,cellular,aug,tue,222,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19008,"20-Oct-22",35,unknown,married,basic.9y,no,no,no,cellular,aug,tue,117,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19009,"20-Oct-22",49,services,married,high.school,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19010,"20-Oct-22",58,admin.,married,high.school,no,yes,yes,cellular,aug,tue,314,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19011,"20-Oct-22",58,admin.,married,high.school,no,yes,no,cellular,aug,tue,553,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19012,"20-Oct-22",52,admin.,married,unknown,no,yes,no,cellular,aug,tue,976,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19013,"20-Oct-22",38,technician,single,professional.course,no,yes,no,cellular,aug,tue,114,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19014,"20-Oct-22",52,technician,divorced,university.degree,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19015,"20-Oct-22",52,technician,divorced,university.degree,no,no,yes,cellular,aug,tue,86,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19016,"20-Oct-22",52,admin.,married,unknown,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19017,"20-Oct-22",35,admin.,married,university.degree,no,yes,no,cellular,aug,tue,36,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19018,"20-Oct-22",52,admin.,married,unknown,no,no,no,cellular,aug,tue,422,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19019,"20-Oct-22",52,technician,divorced,university.degree,no,no,yes,cellular,aug,tue,794,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19020,"20-Oct-22",47,admin.,married,high.school,no,yes,no,cellular,aug,tue,145,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19021,"20-Oct-22",48,technician,divorced,professional.course,no,no,no,cellular,aug,tue,139,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19022,"20-Oct-22",53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,241,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19023,"20-Oct-22",48,technician,divorced,professional.course,no,no,no,cellular,aug,tue,69,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19024,"20-Oct-22",52,technician,divorced,professional.course,no,no,no,cellular,aug,tue,58,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19025,"20-Oct-22",47,services,married,high.school,no,yes,no,cellular,aug,tue,836,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19026,"20-Oct-22",41,technician,married,professional.course,no,no,no,cellular,aug,tue,269,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19027,"20-Oct-22",29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,67,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19028,"20-Oct-22",45,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,tue,195,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19029,"20-Oct-22",45,housemaid,married,basic.4y,unknown,no,no,cellular,aug,tue,137,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19030,"20-Oct-22",45,housemaid,married,basic.4y,unknown,no,no,cellular,aug,tue,148,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19031,"20-Oct-22",35,admin.,single,university.degree,no,yes,no,cellular,aug,tue,448,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19032,"20-Oct-22",49,technician,married,professional.course,unknown,no,no,cellular,aug,tue,162,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19033,"20-Oct-22",48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,335,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19034,"20-Oct-22",29,admin.,single,university.degree,no,no,no,cellular,aug,tue,140,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19035,"20-Oct-22",58,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,171,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19036,"20-Oct-22",37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,356,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19037,"20-Oct-22",42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,130,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19038,"20-Oct-22",51,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,545,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19039,"20-Oct-22",48,management,married,high.school,unknown,no,no,cellular,aug,tue,135,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19040,"20-Oct-22",39,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1134,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19041,"20-Oct-22",57,retired,married,professional.course,unknown,yes,no,cellular,aug,tue,155,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19042,"20-Oct-22",42,technician,married,high.school,no,yes,no,cellular,aug,tue,188,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19043,"20-Oct-22",44,technician,single,professional.course,no,yes,no,cellular,aug,tue,164,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19044,"20-Oct-22",42,technician,married,high.school,no,yes,no,cellular,aug,tue,409,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19045,"20-Oct-22",42,technician,married,professional.course,no,yes,no,cellular,aug,tue,607,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19046,"20-Oct-22",39,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,328,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19047,"20-Oct-22",37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,131,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19048,"20-Oct-22",47,management,married,university.degree,no,no,no,cellular,aug,tue,88,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19049,"20-Oct-22",47,management,married,university.degree,no,no,no,cellular,aug,tue,175,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19050,"20-Oct-22",41,technician,married,university.degree,no,yes,yes,cellular,aug,tue,124,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19051,"20-Oct-22",34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,148,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19052,"20-Oct-22",34,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,146,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19053,"20-Oct-22",34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,97,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19054,"20-Oct-22",51,technician,divorced,high.school,unknown,no,no,cellular,aug,tue,162,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19055,"20-Oct-22",41,technician,single,professional.course,no,yes,no,cellular,aug,tue,54,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19056,"20-Oct-22",41,technician,single,professional.course,no,no,no,cellular,aug,tue,109,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19057,"20-Oct-22",40,technician,married,professional.course,no,yes,no,cellular,aug,tue,114,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19058,"20-Oct-22",43,management,married,university.degree,unknown,yes,no,cellular,aug,tue,268,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19059,"20-Oct-22",40,technician,married,professional.course,no,yes,no,cellular,aug,tue,115,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19060,"20-Oct-22",40,technician,married,professional.course,no,no,no,cellular,aug,tue,348,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19061,"20-Oct-22",53,blue-collar,married,basic.4y,unknown,yes,no,telephone,aug,tue,1186,4,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,yes
19062,"20-Oct-22",58,services,married,unknown,unknown,yes,no,cellular,aug,tue,197,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19063,"20-Oct-22",45,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,198,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
19064,"20-Oct-22",45,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,111,1,999,0,nonexistent,1.4,"93 444",-36.1,"4 968",5228,no
