"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
32001,"02-Nov-22",37,admin.,single,university.degree,no,yes,no,cellular,may,thu,255,6,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32002,"02-Nov-22",49,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,324,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32003,"02-Nov-22",32,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,228,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32004,"02-Nov-22",39,technician,married,professional.course,no,no,no,cellular,may,thu,20,8,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32005,"02-Nov-22",37,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,635,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32006,"02-Nov-22",43,admin.,single,high.school,no,no,no,cellular,may,thu,209,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32007,"02-Nov-22",43,management,single,university.degree,no,unknown,unknown,cellular,may,thu,274,3,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32008,"02-Nov-22",39,technician,married,professional.course,no,no,yes,cellular,may,thu,831,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32009,"02-Nov-22",34,services,single,high.school,no,yes,no,cellular,may,thu,541,3,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32010,"02-Nov-22",46,blue-collar,unknown,unknown,no,no,no,cellular,may,thu,162,7,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32011,"02-Nov-22",43,admin.,divorced,high.school,no,yes,yes,cellular,may,thu,892,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32012,"02-Nov-22",39,admin.,married,basic.6y,no,yes,no,telephone,may,thu,123,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
