"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
37001,"07-Nov-22",34,admin.,married,high.school,no,no,no,cellular,jul,fri,59,7,999,0,nonexistent,-2.9,"92 469",-33.6,"1 059",5076,no
37002,"07-Nov-22",35,technician,married,university.degree,no,yes,no,cellular,jul,fri,236,2,999,0,nonexistent,-2.9,"92 469",-33.6,"1 059",5076,no
37003,"07-Nov-22",56,retired,married,high.school,no,yes,yes,cellular,jul,fri,308,2,999,0,nonexistent,-2.9,"92 469",-33.6,"1 059",5076,yes
37004,"07-Nov-22",46,admin.,single,university.degree,no,yes,no,cellular,jul,mon,413,5,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,no
37005,"07-Nov-22",43,entrepreneur,single,unknown,no,no,no,cellular,jul,mon,96,3,999,1,failure,-2.9,"92 469",-33.6,"1 048",5076,no
37006,"07-Nov-22",31,admin.,single,university.degree,no,yes,no,cellular,jul,mon,202,4,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,yes
37007,"07-Nov-22",25,student,single,unknown,no,no,no,telephone,jul,mon,116,3,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,no
37008,"07-Nov-22",30,admin.,single,university.degree,no,no,yes,cellular,jul,mon,207,2,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,no
37009,"07-Nov-22",23,student,single,high.school,no,no,no,cellular,jul,mon,270,3,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,yes
37010,"07-Nov-22",37,admin.,married,university.degree,no,yes,no,cellular,jul,mon,227,2,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,yes
37011,"07-Nov-22",28,services,single,university.degree,no,yes,no,cellular,jul,mon,316,4,999,0,nonexistent,-2.9,"92 469",-33.6,"1 048",5076,yes
37012,"07-Nov-22",53,admin.,married,high.school,no,no,no,cellular,jul,tue,964,1,999,1,failure,-2.9,"92 469",-33.6,"1 044",5076,yes
37013,"07-Nov-22",33,management,married,university.degree,no,yes,no,cellular,jul,tue,429,1,999,0,nonexistent,-2.9,"92 469",-33.6,"1 044",5076,yes
