"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
35001,"05-Nov-22",47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,181,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35002,"05-Nov-22",39,admin.,divorced,high.school,no,no,yes,cellular,may,fri,301,1,999,1,failure,-1.8,"92 893",-46.2,"1.25",5099,no
35003,"05-Nov-22",44,self-employed,married,university.degree,no,yes,no,cellular,may,fri,151,1,999,1,failure,-1.8,"92 893",-46.2,"1.25",5099,no
35004,"05-Nov-22",45,blue-collar,single,high.school,no,yes,no,cellular,may,fri,146,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35005,"05-Nov-22",54,services,single,basic.6y,unknown,yes,no,cellular,may,fri,250,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35006,"05-Nov-22",43,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,may,fri,148,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35007,"05-Nov-22",34,housemaid,married,high.school,unknown,yes,no,cellular,may,fri,106,1,999,1,failure,-1.8,"92 893",-46.2,"1.25",5099,no
35008,"05-Nov-22",50,services,married,high.school,no,yes,yes,cellular,may,fri,44,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35009,"05-Nov-22",58,admin.,married,basic.4y,unknown,no,no,cellular,may,fri,901,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,yes
35010,"05-Nov-22",45,blue-collar,single,high.school,no,no,no,cellular,may,fri,358,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35011,"05-Nov-22",31,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,1286,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35012,"05-Nov-22",25,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,73,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35013,"05-Nov-22",55,management,married,basic.6y,unknown,no,yes,cellular,may,fri,87,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,no
35014,"05-Nov-22",39,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,744,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1.25",5099,yes
