"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
5001,"06-Oct-22",44,unknown,married,basic.6y,no,no,no,telephone,may,wed,254,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5002,"06-Oct-22",37,blue-collar,single,high.school,no,yes,yes,telephone,may,wed,131,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5003,"06-Oct-22",26,admin.,married,university.degree,no,no,no,telephone,may,wed,239,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5004,"06-Oct-22",47,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,207,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5005,"06-Oct-22",36,blue-collar,married,high.school,unknown,no,no,telephone,may,wed,713,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5006,"06-Oct-22",28,admin.,single,university.degree,no,no,no,telephone,may,wed,165,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5007,"06-Oct-22",50,admin.,married,high.school,no,no,no,telephone,may,wed,260,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5008,"06-Oct-22",32,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,923,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,yes
5009,"06-Oct-22",54,technician,married,professional.course,no,yes,no,telephone,may,wed,150,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5010,"06-Oct-22",37,services,married,basic.6y,no,no,no,telephone,may,wed,155,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5011,"06-Oct-22",46,entrepreneur,married,university.degree,unknown,no,no,telephone,may,wed,433,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5012,"06-Oct-22",49,admin.,divorced,high.school,no,yes,no,telephone,may,wed,202,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5013,"06-Oct-22",33,services,married,high.school,unknown,no,no,telephone,may,wed,227,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5014,"06-Oct-22",55,technician,married,high.school,no,no,no,telephone,may,wed,214,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5015,"06-Oct-22",40,admin.,single,unknown,unknown,yes,no,telephone,may,wed,30,12,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5016,"06-Oct-22",50,blue-collar,divorced,high.school,no,no,no,telephone,may,wed,206,6,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5017,"06-Oct-22",36,admin.,married,university.degree,no,yes,yes,telephone,may,wed,362,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5018,"06-Oct-22",35,admin.,married,high.school,no,no,no,telephone,may,wed,15,19,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5019,"06-Oct-22",39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,wed,315,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5020,"06-Oct-22",44,blue-collar,married,high.school,no,no,no,telephone,may,wed,250,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5021,"06-Oct-22",30,technician,married,professional.course,no,no,no,telephone,may,wed,700,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5022,"06-Oct-22",40,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,154,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5023,"06-Oct-22",29,entrepreneur,married,basic.6y,no,yes,no,telephone,may,wed,190,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5024,"06-Oct-22",34,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,20,8,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5025,"06-Oct-22",47,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,191,6,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5026,"06-Oct-22",58,admin.,divorced,university.degree,no,yes,yes,telephone,may,wed,363,6,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5027,"06-Oct-22",43,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,339,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5028,"06-Oct-22",37,services,married,high.school,no,yes,yes,telephone,may,wed,521,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,yes
5029,"06-Oct-22",37,technician,married,professional.course,unknown,no,no,telephone,may,wed,135,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5030,"06-Oct-22",34,admin.,single,university.degree,no,no,yes,telephone,may,wed,110,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5031,"06-Oct-22",36,technician,married,professional.course,no,no,no,telephone,may,wed,142,10,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5032,"06-Oct-22",48,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,173,6,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
5033,"06-Oct-22",59,admin.,single,professional.course,no,no,no,telephone,may,wed,291,4,999,0,nonexistent,1.1,"93 994",-36.4,"4 858",5191,no
